tempo,origem,destino,msg_id,delivered,forward_util,source_file
3085,4,5,1-2-1,0,0,r38.csv
3515,3,6,1-2-1,0,1,r38.csv
3680,8,2,1-2-1,1,1,r38.csv
5445,4,3,1-2-1,0,0,r38.csv
5450,3,4,1-2-1,0,0,r38.csv
5960,1,2,1-2-1,0,0,r38.csv
6105,5,2,1-2-1,0,0,r38.csv
6315,6,8,1-2-1,0,0,r38.csv
8465,4,1,1-2-1,0,0,r38.csv
8675,7,8,1-2-1,0,0,r38.csv
9785,3,1,1-2-1,0,0,r38.csv
10640,3,2,1-2-1,0,0,r38.csv
11120,6,8,1-2-1,0,0,r38.csv
11335,4,7,1-2-1,0,0,r38.csv
11335,7,4,1-2-1,0,0,r38.csv
11425,7,2,1-2-1,0,0,r38.csv
11750,6,2,1-2-1,0,0,r38.csv
11780,4,2,1-2-1,0,0,r38.csv
325,1,6,1-2-1,0,1,r39.csv
3250,1,4,1-2-1,0,1,r39.csv
3895,6,5,1-2-1,0,1,r39.csv
4095,5,1,1-2-1,0,0,r39.csv
4100,1,5,1-2-1,0,0,r39.csv
5835,4,8,1-2-1,0,1,r39.csv
6015,4,5,1-2-1,0,0,r39.csv
6015,5,4,1-2-1,0,0,r39.csv
6150,5,7,1-2-1,0,1,r39.csv
6760,1,2,1-2-1,1,1,r39.csv
7215,6,3,1-2-1,0,1,r39.csv
7220,3,6,1-2-1,0,0,r39.csv
9270,7,6,1-2-1,0,0,r39.csv
9280,6,7,1-2-1,0,0,r39.csv
9895,7,8,1-2-1,0,0,r39.csv
9895,8,7,1-2-1,0,0,r39.csv
10835,6,7,1-2-1,0,0,r39.csv
10835,7,6,1-2-1,0,0,r39.csv
10860,4,8,1-2-1,0,0,r39.csv
10860,8,4,1-2-1,0,0,r39.csv
11210,4,7,1-2-1,0,0,r39.csv
11210,7,4,1-2-1,0,0,r39.csv
11300,7,1,1-2-1,0,0,r39.csv
12450,3,2,1-2-1,0,0,r39.csv
12560,8,3,1-2-1,0,0,r39.csv
13025,5,3,1-2-1,0,0,r39.csv
14180,7,2,1-2-1,0,0,r39.csv
14700,6,7,1-2-1,0,0,r39.csv
15080,5,7,1-2-1,0,0,r39.csv
15570,5,8,1-2-1,0,0,r39.csv
15570,8,5,1-2-1,0,0,r39.csv
15785,8,2,1-2-1,0,0,r39.csv
16160,4,8,1-2-1,0,0,r39.csv
16180,6,1,1-2-1,0,0,r39.csv
18185,5,8,1-2-1,0,0,r39.csv
18445,6,2,1-2-1,0,0,r39.csv
19120,4,3,1-2-1,0,0,r39.csv
19120,4,7,1-2-1,0,0,r39.csv
20995,5,7,1-2-1,0,0,r39.csv
25545,4,3,1-2-1,0,0,r39.csv
25830,5,8,1-2-1,0,0,r39.csv
26330,4,8,1-2-1,0,0,r39.csv
26525,4,2,1-2-1,0,0,r39.csv
28845,5,8,1-2-1,0,0,r39.csv
29210,5,3,1-2-1,0,0,r39.csv
32255,5,2,1-2-1,0,0,r39.csv
810,1,5,1-2-1,0,1,r4.csv
3765,5,3,1-2-1,0,1,r4.csv
5240,3,7,1-2-1,0,1,r4.csv
5285,1,7,1-2-1,0,0,r4.csv
5285,3,1,1-2-1,0,0,r4.csv
5285,7,1,1-2-1,0,0,r4.csv
5290,1,3,1-2-1,0,0,r4.csv
5405,7,3,1-2-1,0,0,r4.csv
5410,3,7,1-2-1,0,0,r4.csv
7050,5,3,1-2-1,0,0,r4.csv
7055,3,5,1-2-1,0,0,r4.csv
7295,7,6,1-2-1,0,1,r4.csv
7300,6,7,1-2-1,0,0,r4.csv
7310,1,2,1-2-1,1,1,r4.csv
8130,7,1,1-2-1,0,0,r4.csv
8495,7,3,1-2-1,0,0,r4.csv
8500,3,7,1-2-1,0,0,r4.csv
8635,6,8,1-2-1,0,1,r4.csv
9425,3,4,1-2-1,0,1,r4.csv
9465,7,2,1-2-1,0,0,r4.csv
9705,4,1,1-2-1,0,0,r4.csv
11085,4,7,1-2-1,0,0,r4.csv
11810,8,5,1-2-1,0,0,r4.csv
11815,5,8,1-2-1,0,0,r4.csv
12230,8,3,1-2-1,0,0,r4.csv
12240,3,8,1-2-1,0,0,r4.csv
12920,5,2,1-2-1,0,0,r4.csv
13510,8,1,1-2-1,0,0,r4.csv
14835,4,7,1-2-1,0,0,r4.csv
15705,4,1,1-2-1,0,0,r4.csv
15905,3,2,1-2-1,0,0,r4.csv
16520,4,5,1-2-1,0,0,r4.csv
16570,8,2,1-2-1,0,0,r4.csv
16750,6,1,1-2-1,0,0,r4.csv
17585,4,6,1-2-1,0,0,r4.csv
17585,6,4,1-2-1,0,0,r4.csv
17660,4,7,1-2-1,0,0,r4.csv
18525,6,2,1-2-1,0,0,r4.csv
19110,4,2,1-2-1,0,0,r4.csv
1365,1,5,1-2-1,0,1,r40.csv
1370,1,7,1-2-1,0,1,r40.csv
1385,5,7,1-2-1,0,0,r40.csv
1385,7,5,1-2-1,0,0,r40.csv
2890,1,7,1-2-1,0,0,r40.csv
2890,7,1,1-2-1,0,0,r40.csv
3125,1,8,1-2-1,0,1,r40.csv
3225,8,2,1-2-1,1,1,r40.csv
3265,1,2,1-2-1,0,0,r40.csv
6015,5,8,1-2-1,0,0,r40.csv
6660,5,1,1-2-1,0,0,r40.csv
6850,5,1,1-2-1,0,0,r40.csv
7860,7,1,1-2-1,0,0,r40.csv
7915,7,3,1-2-1,0,1,r40.csv
9050,5,1,1-2-1,0,0,r40.csv
9350,5,8,1-2-1,0,0,r40.csv
10000,7,6,1-2-1,0,1,r40.csv
10775,3,1,1-2-1,0,0,r40.csv
12135,5,1,1-2-1,0,0,r40.csv
12815,3,4,1-2-1,0,1,r40.csv
12840,4,5,1-2-1,0,0,r40.csv
12840,5,4,1-2-1,0,0,r40.csv
12845,5,3,1-2-1,0,0,r40.csv
12865,3,5,1-2-1,0,0,r40.csv
13440,3,2,1-2-1,0,0,r40.csv
13990,5,2,1-2-1,0,0,r40.csv
14660,6,3,1-2-1,0,0,r40.csv
15120,4,7,1-2-1,0,0,r40.csv
15120,7,4,1-2-1,0,0,r40.csv
16190,6,1,1-2-1,0,0,r40.csv
16330,4,2,1-2-1,0,0,r40.csv
16905,7,8,1-2-1,0,0,r40.csv
17560,7,3,1-2-1,0,0,r40.csv
20030,6,4,1-2-1,0,0,r40.csv
20380,7,5,1-2-1,0,0,r40.csv
20910,6,1,1-2-1,0,0,r40.csv
21180,6,1,1-2-1,0,0,r40.csv
21415,7,4,1-2-1,0,0,r40.csv
22140,7,3,1-2-1,0,0,r40.csv
22545,6,2,1-2-1,0,0,r40.csv
22705,7,8,1-2-1,0,0,r40.csv
24845,7,5,1-2-1,0,0,r40.csv
26860,7,2,1-2-1,0,0,r40.csv
2675,1,6,1-2-1,0,1,r41.csv
3610,6,4,1-2-1,0,1,r41.csv
3615,4,6,1-2-1,0,0,r41.csv
3755,6,5,1-2-1,0,1,r41.csv
4125,4,1,1-2-1,0,0,r41.csv
4130,1,4,1-2-1,0,0,r41.csv
4145,4,7,1-2-1,0,1,r41.csv
4880,1,8,1-2-1,0,1,r41.csv
5010,1,6,1-2-1,0,0,r41.csv
5010,6,1,1-2-1,0,0,r41.csv
5140,6,7,1-2-1,0,0,r41.csv
5140,7,6,1-2-1,0,0,r41.csv
5235,4,1,1-2-1,0,0,r41.csv
5240,1,4,1-2-1,0,0,r41.csv
5410,5,4,1-2-1,0,0,r41.csv
5415,4,5,1-2-1,0,0,r41.csv
5925,5,8,1-2-1,0,0,r41.csv
5925,8,5,1-2-1,0,0,r41.csv
6755,6,1,1-2-1,0,0,r41.csv
6760,1,6,1-2-1,0,0,r41.csv
7010,7,2,1-2-1,1,1,r41.csv
7335,5,6,1-2-1,0,0,r41.csv
7335,6,5,1-2-1,0,0,r41.csv
7770,1,7,1-2-1,0,0,r41.csv
8415,1,8,1-2-1,0,0,r41.csv
8415,8,1,1-2-1,0,0,r41.csv
8680,4,7,1-2-1,0,0,r41.csv
9005,1,7,1-2-1,0,0,r41.csv
9410,8,1,1-2-1,0,0,r41.csv
9415,1,8,1-2-1,0,0,r41.csv
9875,8,1,1-2-1,0,0,r41.csv
9880,1,8,1-2-1,0,0,r41.csv
11075,1,4,1-2-1,0,0,r41.csv
11075,4,1,1-2-1,0,0,r41.csv
12120,4,2,1-2-1,0,0,r41.csv
13120,6,5,1-2-1,0,0,r41.csv
13125,5,6,1-2-1,0,0,r41.csv
13360,5,6,1-2-1,0,0,r41.csv
14470,5,7,1-2-1,0,0,r41.csv
14740,5,8,1-2-1,0,0,r41.csv
14740,8,5,1-2-1,0,0,r41.csv
15890,5,7,1-2-1,0,0,r41.csv
16370,6,4,1-2-1,0,0,r41.csv
17425,8,1,1-2-1,0,0,r41.csv
17430,1,8,1-2-1,0,0,r41.csv
17815,6,1,1-2-1,0,0,r41.csv
17820,1,6,1-2-1,0,0,r41.csv
17910,6,7,1-2-1,0,0,r41.csv
17955,5,7,1-2-1,0,0,r41.csv
17960,5,6,1-2-1,0,0,r41.csv
17960,6,5,1-2-1,0,0,r41.csv
19395,1,3,1-2-1,0,1,r41.csv
19490,8,4,1-2-1,0,0,r41.csv
19700,5,4,1-2-1,0,0,r41.csv
20880,5,1,1-2-1,0,0,r41.csv
20885,1,5,1-2-1,0,0,r41.csv
20950,3,2,1-2-1,0,0,r41.csv
21785,6,8,1-2-1,0,0,r41.csv
21785,8,6,1-2-1,0,0,r41.csv
21985,1,3,1-2-1,0,0,r41.csv
22070,8,7,1-2-1,0,0,r41.csv
22850,5,3,1-2-1,0,0,r41.csv
23235,1,3,1-2-1,0,0,r41.csv
24570,1,4,1-2-1,0,0,r41.csv
24755,6,2,1-2-1,0,0,r41.csv
25130,5,6,1-2-1,0,0,r41.csv
25155,8,4,1-2-1,0,0,r41.csv
25180,5,7,1-2-1,0,0,r41.csv
25265,1,3,1-2-1,0,0,r41.csv
25915,8,7,1-2-1,0,0,r41.csv
26470,1,2,1-2-1,0,0,r41.csv
26810,5,6,1-2-1,0,0,r41.csv
28455,8,2,1-2-1,0,0,r41.csv
30850,5,6,1-2-1,0,0,r41.csv
31780,5,3,1-2-1,0,0,r41.csv
31900,5,3,1-2-1,0,0,r41.csv
32920,5,2,1-2-1,0,0,r41.csv
220,1,2,1-2-1,1,1,r42.csv
505,1,3,1-2-1,0,1,r43.csv
910,1,4,1-2-1,0,1,r43.csv
1225,4,5,1-2-1,0,1,r43.csv
1470,5,6,1-2-1,0,1,r43.csv
2225,4,2,1-2-1,1,1,r43.csv
2260,3,4,1-2-1,0,0,r43.csv
4170,6,3,1-2-1,0,0,r43.csv
4175,3,6,1-2-1,0,0,r43.csv
4825,3,5,1-2-1,0,0,r43.csv
4825,5,3,1-2-1,0,0,r43.csv
4980,5,2,1-2-1,0,0,r43.csv
6940,1,3,1-2-1,0,0,r43.csv
6940,3,1,1-2-1,0,0,r43.csv
7610,1,2,1-2-1,0,0,r43.csv
8010,3,8,1-2-1,0,1,r43.csv
9880,3,2,1-2-1,0,0,r43.csv
10425,8,1,1-2-1,0,0,r43.csv
11580,6,8,1-2-1,0,0,r43.csv
11580,8,6,1-2-1,0,0,r43.csv
11915,6,4,1-2-1,0,0,r43.csv
12155,8,4,1-2-1,0,0,r43.csv
12500,6,1,1-2-1,0,0,r43.csv
12705,6,7,1-2-1,0,1,r43.csv
13245,8,7,1-2-1,0,0,r43.csv
13250,7,8,1-2-1,0,0,r43.csv
13490,7,1,1-2-1,0,0,r43.csv
14375,6,1,1-2-1,0,0,r43.csv
14475,7,4,1-2-1,0,0,r43.csv
15990,7,3,1-2-1,0,0,r43.csv
16835,7,1,1-2-1,0,0,r43.csv
16940,7,3,1-2-1,0,0,r43.csv
17295,6,8,1-2-1,0,0,r43.csv
17295,8,6,1-2-1,0,0,r43.csv
18160,8,5,1-2-1,0,0,r43.csv
18330,8,3,1-2-1,0,0,r43.csv
18525,8,1,1-2-1,0,0,r43.csv
18535,7,4,1-2-1,0,0,r43.csv
19285,7,5,1-2-1,0,0,r43.csv
19695,7,1,1-2-1,0,0,r43.csv
19720,6,4,1-2-1,0,0,r43.csv
20405,7,3,1-2-1,0,0,r43.csv
20410,7,4,1-2-1,0,0,r43.csv
20505,7,1,1-2-1,0,0,r43.csv
21740,7,1,1-2-1,0,0,r43.csv
22325,6,4,1-2-1,0,0,r43.csv
22935,7,2,1-2-1,0,0,r43.csv
24065,6,5,1-2-1,0,0,r43.csv
24110,6,1,1-2-1,0,0,r43.csv
24930,6,4,1-2-1,0,0,r43.csv
26350,6,8,1-2-1,0,0,r43.csv
26350,8,6,1-2-1,0,0,r43.csv
27155,6,2,1-2-1,0,0,r43.csv
27840,8,2,1-2-1,0,0,r43.csv
820,1,5,1-2-1,0,1,r44.csv
1200,5,3,1-2-1,0,1,r44.csv
1205,3,5,1-2-1,0,0,r44.csv
1305,1,2,1-2-1,1,1,r44.csv
2035,3,7,1-2-1,0,1,r44.csv
3345,5,1,1-2-1,0,0,r44.csv
3820,5,6,1-2-1,0,1,r44.csv
5155,6,2,1-2-1,0,0,r44.csv
5240,7,1,1-2-1,0,0,r44.csv
5565,7,3,1-2-1,0,0,r44.csv
5570,3,7,1-2-1,0,0,r44.csv
6595,7,1,1-2-1,0,0,r44.csv
7065,7,4,1-2-1,0,1,r44.csv
7070,4,7,1-2-1,0,0,r44.csv
7605,4,6,1-2-1,0,0,r44.csv
7620,4,8,1-2-1,0,1,r44.csv
8095,4,6,1-2-1,0,0,r44.csv
9785,7,2,1-2-1,0,0,r44.csv
10030,4,1,1-2-1,0,0,r44.csv
10320,4,6,1-2-1,0,0,r44.csv
10565,3,6,1-2-1,0,0,r44.csv
10900,3,1,1-2-1,0,0,r44.csv
11150,5,4,1-2-1,0,0,r44.csv
11155,4,5,1-2-1,0,0,r44.csv
11855,8,7,1-2-1,0,0,r44.csv
11910,8,4,1-2-1,0,0,r44.csv
11915,4,8,1-2-1,0,0,r44.csv
12015,3,2,1-2-1,0,0,r44.csv
12410,4,1,1-2-1,0,0,r44.csv
12830,4,6,1-2-1,0,0,r44.csv
13430,4,5,1-2-1,0,0,r44.csv
13430,5,4,1-2-1,0,0,r44.csv
13455,8,4,1-2-1,0,0,r44.csv
13460,4,8,1-2-1,0,0,r44.csv
13460,8,5,1-2-1,0,0,r44.csv
13465,5,8,1-2-1,0,0,r44.csv
14065,8,7,1-2-1,0,0,r44.csv
14825,5,3,1-2-1,0,0,r44.csv
15180,8,6,1-2-1,0,0,r44.csv
15705,4,6,1-2-1,0,0,r44.csv
15930,5,4,1-2-1,0,0,r44.csv
15935,4,5,1-2-1,0,0,r44.csv
16890,8,7,1-2-1,0,0,r44.csv
17780,8,3,1-2-1,0,0,r44.csv
18625,8,1,1-2-1,0,0,r44.csv
18725,5,8,1-2-1,0,0,r44.csv
18725,8,5,1-2-1,0,0,r44.csv
18780,4,7,1-2-1,0,0,r44.csv
21380,8,7,1-2-1,0,0,r44.csv
21850,5,2,1-2-1,0,0,r44.csv
22360,8,7,1-2-1,0,0,r44.csv
22950,4,3,1-2-1,0,0,r44.csv
23590,4,6,1-2-1,0,0,r44.csv
24295,4,5,1-2-1,0,0,r44.csv
25225,8,7,1-2-1,0,0,r44.csv
26725,8,5,1-2-1,0,0,r44.csv
27040,8,3,1-2-1,0,0,r44.csv
27095,4,5,1-2-1,0,0,r44.csv
27745,8,7,1-2-1,0,0,r44.csv
28110,4,8,1-2-1,0,0,r44.csv
28110,8,4,1-2-1,0,0,r44.csv
29320,4,6,1-2-1,0,0,r44.csv
29715,8,5,1-2-1,0,0,r44.csv
30795,8,7,1-2-1,0,0,r44.csv
31210,4,8,1-2-1,0,0,r44.csv
31215,8,4,1-2-1,0,0,r44.csv
31955,4,2,1-2-1,0,0,r44.csv
33345,8,2,1-2-1,0,0,r44.csv
1025,1,4,1-2-1,0,1,r45.csv
1105,1,2,1-2-1,1,1,r45.csv
2680,4,7,1-2-1,0,1,r45.csv
4150,7,2,1-2-1,0,0,r45.csv
6730,4,2,1-2-1,0,0,r45.csv
20,1,3,1-2-1,0,1,r46.csv
270,3,2,1-2-1,1,1,r46.csv
1460,1,4,1-2-1,0,1,r46.csv
3140,4,7,1-2-1,0,1,r46.csv
4205,7,3,1-2-1,0,0,r46.csv
4855,7,6,1-2-1,0,1,r46.csv
4860,6,7,1-2-1,0,0,r46.csv
5630,1,8,1-2-1,0,1,r46.csv
5650,4,8,1-2-1,0,0,r46.csv
5650,8,4,1-2-1,0,0,r46.csv
5660,1,4,1-2-1,0,0,r46.csv
5660,4,1,1-2-1,0,0,r46.csv
6195,8,5,1-2-1,0,1,r46.csv
6200,5,8,1-2-1,0,0,r46.csv
6205,4,2,1-2-1,0,0,r46.csv
6325,7,3,1-2-1,0,0,r46.csv
6470,6,2,1-2-1,0,0,r46.csv
6690,7,1,1-2-1,0,0,r46.csv
6695,1,7,1-2-1,0,0,r46.csv
7155,1,4,1-2-1,0,0,r46.csv
7330,5,3,1-2-1,0,0,r46.csv
7350,1,6,1-2-1,0,0,r46.csv
7390,5,7,1-2-1,0,0,r46.csv
7390,7,5,1-2-1,0,0,r46.csv
7525,7,4,1-2-1,0,0,r46.csv
7965,5,4,1-2-1,0,0,r46.csv
8335,7,8,1-2-1,0,0,r46.csv
8335,8,7,1-2-1,0,0,r46.csv
8445,8,6,1-2-1,0,0,r46.csv
9115,7,5,1-2-1,0,0,r46.csv
9120,5,7,1-2-1,0,0,r46.csv
9185,8,1,1-2-1,0,0,r46.csv
9205,1,8,1-2-1,0,0,r46.csv
9630,8,7,1-2-1,0,0,r46.csv
9635,7,8,1-2-1,0,0,r46.csv
11845,5,2,1-2-1,0,0,r46.csv
13670,8,6,1-2-1,0,0,r46.csv
15395,8,3,1-2-1,0,0,r46.csv
15735,7,1,1-2-1,0,0,r46.csv
15740,1,7,1-2-1,0,0,r46.csv
16380,8,1,1-2-1,0,0,r46.csv
16385,1,8,1-2-1,0,0,r46.csv
17230,8,3,1-2-1,0,0,r46.csv
17235,7,4,1-2-1,0,0,r46.csv
19565,1,5,1-2-1,0,0,r46.csv
19865,1,6,1-2-1,0,0,r46.csv
20380,8,4,1-2-1,0,0,r46.csv
21485,8,4,1-2-1,0,0,r46.csv
21860,8,5,1-2-1,0,0,r46.csv
21950,1,2,1-2-1,0,0,r46.csv
22130,8,2,1-2-1,0,0,r46.csv
23195,7,8,1-2-1,0,0,r46.csv
24875,7,1,1-2-1,0,0,r46.csv
26755,7,6,1-2-1,0,0,r46.csv
28190,7,4,1-2-1,0,0,r46.csv
29885,7,5,1-2-1,0,0,r46.csv
29895,7,5,1-2-1,0,0,r46.csv
30305,7,8,1-2-1,0,0,r46.csv
31640,7,5,1-2-1,0,0,r46.csv
32645,7,3,1-2-1,0,0,r46.csv
33290,7,8,1-2-1,0,0,r46.csv
34880,7,8,1-2-1,0,0,r46.csv
35085,7,4,1-2-1,0,0,r46.csv
35120,7,4,1-2-1,0,0,r46.csv
35175,7,4,1-2-1,0,0,r46.csv
35245,7,4,1-2-1,0,0,r46.csv
35840,7,6,1-2-1,0,0,r46.csv
41680,7,3,1-2-1,0,0,r46.csv
41865,7,4,1-2-1,0,0,r46.csv
42615,7,2,1-2-1,0,0,r46.csv
150,1,2,1-2-1,1,1,r47.csv
1460,1,5,1-2-1,0,1,r48.csv
3085,1,8,1-2-1,0,1,r48.csv
3330,5,6,1-2-1,0,1,r48.csv
3790,6,2,1-2-1,1,1,r48.csv
4270,1,3,1-2-1,0,1,r48.csv
5150,3,2,1-2-1,0,0,r48.csv
5670,1,3,1-2-1,0,0,r48.csv
5920,8,3,1-2-1,0,0,r48.csv
6065,8,4,1-2-1,0,1,r48.csv
6510,5,2,1-2-1,0,0,r48.csv
6855,1,8,1-2-1,0,0,r48.csv
6855,8,1,1-2-1,0,0,r48.csv
7210,1,3,1-2-1,0,0,r48.csv
8280,8,2,1-2-1,0,0,r48.csv
8465,4,2,1-2-1,0,0,r48.csv
9085,1,3,1-2-1,0,0,r48.csv
12855,1,7,1-2-1,0,1,r48.csv
13895,7,5,1-2-1,0,0,r48.csv
14075,1,5,1-2-1,0,0,r48.csv
14855,7,8,1-2-1,0,0,r48.csv
17330,7,6,1-2-1,0,0,r48.csv
21965,7,8,1-2-1,0,0,r48.csv
23620,7,5,1-2-1,0,0,r48.csv
23890,7,5,1-2-1,0,0,r48.csv
24895,7,2,1-2-1,0,0,r48.csv
26995,1,4,1-2-1,0,0,r48.csv
27010,1,4,1-2-1,0,0,r48.csv
27035,1,4,1-2-1,0,0,r48.csv
27050,1,4,1-2-1,0,0,r48.csv
27065,1,4,1-2-1,0,0,r48.csv
27230,1,4,1-2-1,0,0,r48.csv
27780,1,5,1-2-1,0,0,r48.csv
28160,1,6,1-2-1,0,0,r48.csv
28390,1,3,1-2-1,0,0,r48.csv
30320,1,3,1-2-1,0,0,r48.csv
31540,1,5,1-2-1,0,0,r48.csv
32340,1,7,1-2-1,0,0,r48.csv
32545,1,6,1-2-1,0,0,r48.csv
34050,1,4,1-2-1,0,0,r48.csv
34740,1,7,1-2-1,0,0,r48.csv
36860,1,8,1-2-1,0,0,r48.csv
37120,1,5,1-2-1,0,0,r48.csv
41970,1,7,1-2-1,0,0,r48.csv
42350,1,6,1-2-1,0,0,r48.csv
44830,1,6,1-2-1,0,0,r48.csv
47350,1,6,1-2-1,0,0,r48.csv
47460,1,2,1-2-1,0,0,r48.csv
640,1,5,1-2-1,0,1,r49.csv
735,5,7,1-2-1,0,1,r49.csv
1325,5,3,1-2-1,0,1,r49.csv
1335,5,4,1-2-1,0,1,r49.csv
1345,4,5,1-2-1,0,0,r49.csv
1775,7,8,1-2-1,0,1,r49.csv
1965,5,1,1-2-1,0,0,r49.csv
2095,7,1,1-2-1,0,0,r49.csv
2100,1,7,1-2-1,0,0,r49.csv
2945,1,2,1-2-1,1,1,r49.csv
4275,7,3,1-2-1,0,0,r49.csv
4280,3,7,1-2-1,0,0,r49.csv
4515,3,4,1-2-1,0,0,r49.csv
4515,4,3,1-2-1,0,0,r49.csv
4600,8,2,1-2-1,0,0,r49.csv
4810,7,4,1-2-1,0,0,r49.csv
4815,4,7,1-2-1,0,0,r49.csv
5305,4,7,1-2-1,0,0,r49.csv
5355,4,7,1-2-1,0,0,r49.csv
5355,7,4,1-2-1,0,0,r49.csv
5595,7,2,1-2-1,0,0,r49.csv
6370,4,8,1-2-1,0,0,r49.csv
6920,4,2,1-2-1,0,0,r49.csv
12420,5,1,1-2-1,0,0,r49.csv
14025,5,2,1-2-1,0,0,r49.csv
16510,3,2,1-2-1,0,0,r49.csv
175,1,5,1-2-1,0,1,r5.csv
635,5,4,1-2-1,0,1,r5.csv
970,5,7,1-2-1,0,1,r5.csv
1510,5,2,1-2-1,1,1,r5.csv
2535,4,6,1-2-1,0,1,r5.csv
3730,1,5,1-2-1,0,0,r5.csv
5575,7,2,1-2-1,0,0,r5.csv
5835,6,7,1-2-1,0,0,r5.csv
5890,4,7,1-2-1,0,0,r5.csv
6535,4,7,1-2-1,0,0,r5.csv
7230,6,7,1-2-1,0,0,r5.csv
7675,4,2,1-2-1,0,0,r5.csv
11475,6,7,1-2-1,0,0,r5.csv
14935,6,7,1-2-1,0,0,r5.csv
15210,1,8,1-2-1,0,1,r5.csv
15600,8,3,1-2-1,0,1,r5.csv
15600,8,4,1-2-1,0,0,r5.csv
15605,3,8,1-2-1,0,0,r5.csv
15610,1,7,1-2-1,0,0,r5.csv
15855,3,6,1-2-1,0,0,r5.csv
15855,6,3,1-2-1,0,0,r5.csv
15870,6,7,1-2-1,0,0,r5.csv
15885,3,7,1-2-1,0,0,r5.csv
16265,8,2,1-2-1,0,0,r5.csv
16930,6,7,1-2-1,0,0,r5.csv
17005,6,1,1-2-1,0,0,r5.csv
17010,1,6,1-2-1,0,0,r5.csv
17615,1,7,1-2-1,0,0,r5.csv
17925,6,7,1-2-1,0,0,r5.csv
18125,1,3,1-2-1,0,0,r5.csv
18125,3,1,1-2-1,0,0,r5.csv
19000,1,6,1-2-1,0,0,r5.csv
19000,6,1,1-2-1,0,0,r5.csv
20165,3,5,1-2-1,0,0,r5.csv
20560,6,8,1-2-1,0,0,r5.csv
21075,3,1,1-2-1,0,0,r5.csv
21080,1,3,1-2-1,0,0,r5.csv
21470,1,4,1-2-1,0,0,r5.csv
21845,6,8,1-2-1,0,0,r5.csv
24310,3,6,1-2-1,0,0,r5.csv
24310,6,3,1-2-1,0,0,r5.csv
24590,1,5,1-2-1,0,0,r5.csv
25070,6,5,1-2-1,0,0,r5.csv
25220,1,7,1-2-1,0,0,r5.csv
26110,3,6,1-2-1,0,0,r5.csv
26110,6,3,1-2-1,0,0,r5.csv
27045,1,7,1-2-1,0,0,r5.csv
27335,6,2,1-2-1,0,0,r5.csv
28590,3,8,1-2-1,0,0,r5.csv
29690,1,2,1-2-1,0,0,r5.csv
30155,3,8,1-2-1,0,0,r5.csv
31340,3,1,1-2-1,0,0,r5.csv
31510,3,8,1-2-1,0,0,r5.csv
34670,3,2,1-2-1,0,0,r5.csv
2545,1,7,1-2-1,0,1,r50.csv
3380,7,4,1-2-1,0,1,r50.csv
5510,1,7,1-2-1,0,0,r50.csv
5510,7,1,1-2-1,0,0,r50.csv
6250,7,8,1-2-1,0,1,r50.csv
6485,4,3,1-2-1,0,1,r50.csv
6490,3,4,1-2-1,0,0,r50.csv
7025,8,2,1-2-1,1,1,r50.csv
7365,4,2,1-2-1,0,0,r50.csv
7645,7,4,1-2-1,0,0,r50.csv
7690,1,2,1-2-1,0,0,r50.csv
8445,3,2,1-2-1,0,0,r50.csv
11570,7,6,1-2-1,0,1,r50.csv
11575,6,7,1-2-1,0,0,r50.csv
11885,6,2,1-2-1,0,0,r50.csv
11950,7,2,1-2-1,0,0,r50.csv
230,1,5,1-2-1,0,1,r51.csv
515,5,4,1-2-1,0,1,r51.csv
685,5,6,1-2-1,0,1,r51.csv
970,4,8,1-2-1,0,1,r51.csv
1145,8,3,1-2-1,0,1,r51.csv
1150,3,8,1-2-1,0,0,r51.csv
1170,5,4,1-2-1,0,0,r51.csv
1175,4,5,1-2-1,0,0,r51.csv
1290,4,2,1-2-1,1,1,r51.csv
1525,1,2,1-2-1,0,0,r51.csv
1645,6,7,1-2-1,0,1,r51.csv
1995,3,4,1-2-1,0,0,r51.csv
2410,8,1,1-2-1,0,0,r51.csv
2540,5,1,1-2-1,0,0,r51.csv
3415,7,2,1-2-1,0,0,r51.csv
3940,8,7,1-2-1,0,0,r51.csv
4225,8,1,1-2-1,0,0,r51.csv
4985,6,5,1-2-1,0,0,r51.csv
4990,5,6,1-2-1,0,0,r51.csv
5045,3,6,1-2-1,0,0,r51.csv
5045,6,3,1-2-1,0,0,r51.csv
5225,3,4,1-2-1,0,0,r51.csv
5670,8,1,1-2-1,0,0,r51.csv
5690,3,8,1-2-1,0,0,r51.csv
5690,8,3,1-2-1,0,0,r51.csv
5710,3,1,1-2-1,0,0,r51.csv
6035,5,7,1-2-1,0,0,r51.csv
6315,3,4,1-2-1,0,0,r51.csv
6560,5,4,1-2-1,0,0,r51.csv
7590,8,2,1-2-1,0,0,r51.csv
7820,5,4,1-2-1,0,0,r51.csv
7980,5,1,1-2-1,0,0,r51.csv
8935,3,1,1-2-1,0,0,r51.csv
9555,6,4,1-2-1,0,0,r51.csv
9680,6,7,1-2-1,0,0,r51.csv
10405,3,2,1-2-1,0,0,r51.csv
10745,5,2,1-2-1,0,0,r51.csv
16105,6,4,1-2-1,0,0,r51.csv
17380,6,2,1-2-1,0,0,r51.csv
320,1,5,1-2-1,0,1,r52.csv
495,1,2,1-2-1,1,1,r52.csv
2850,5,8,1-2-1,0,1,r52.csv
4155,5,7,1-2-1,0,1,r52.csv
4385,7,1,1-2-1,0,0,r52.csv
